,Product,Price,Image,Link,Reviews,Stars,Discount,Tikinow,Badge under price,Installment,gift
581,Laptop HP Pavilion 14-dv0013TU 2D7B8PA (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10 + Office) - Hàng Chính Hãng,20.709.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3b/43/09/7abb8c72eb933058a4ea1473f4d7885c.jpg,https://tiki.vn/laptop-hp-pavilion-14-dv0013tu-2d7b8pa-core-i5-1135g7-8gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p77694887.html?src=ss-organic,2,5.0,-6%,Yes,Yes,Yes,No
582,USB 3.0 SanDisk Ultra Flair CZ73 64GB - Hàng Nhập Khẩu,209.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/d/sdcz73 064g g46-1.u2470.d20160916.t141451.587728.jpg,https://tiki.vn/usb-3-0-sandisk-ultra-flair-cz73-64gb-hang-nhap-khau-p502118.html?src=ss-organic,71,4.5,-68%,Yes,Yes,No,No
583,Gaming Router Wifi Asus RT-AX3000 Dual Band WiFi 6 (802.11ax) AX3000 Băng Tần Kép AiMesh AiProtection MU-MIMO OFDMA - Hàng Chính Hãng,3.690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/66/48/6d/9f63c527a47a6a2394026ec3bd6755ba.png,https://tiki.vn/gaming-router-wifi-asus-rt-ax3000-dual-band-wifi-6-802-11ax-ax3000-bang-tan-kep-aimesh-aiprotection-mu-mimo-ofdma-hang-chinh-hang-p53635028.html?src=ss-organic,9,4.8,-5%,Yes,Yes,Yes,No
584,USB 3.1 SanDisk CZ430 Ultra Fit - 64GB Hàng Nhập Khẩu,220.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/53/a0/43/fb5a8c6f243e0f969a1c4f4009ff4e86.jpg,https://tiki.vn/usb-3-1-sandisk-cz430-ultra-fit-64gb-hang-nhap-khau-p11528190.html?src=ss-organic,57,4.8,-26%,Yes,Yes,No,No
585,Ổ Cứng Di Động Gắn Ngoài SSD Samsung T5 MU-PA2T0B/AM 2TB - Hàng Nhập Khẩu,6.524.030 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/68/66/64/65ff330547907311ba94e2697043a721.jpg,https://tiki.vn/o-cung-di-dong-gan-ngoai-ssd-samsung-t5-mu-pa2t0b-am-2tb-hang-nhap-khau-p8141067.html?src=ss-organic,8,4.9,-53%,Yes,Yes,Yes,No
586,Khay đựng Ổ Cứng Caddy Bay 9.5mm Siêu Mỏng ,53.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/63/37/19/58d1c34f0fe6714f83b561209f9b3a9a.jpg,https://tiki.vn/khay-dung-o-cung-caddy-bay-9-5mm-sieu-mong-p56097175.html?src=ss-organic,15,4.9,-29%,Yes,No,No,No
587,"Giấy Và Mực In Ảnh Nhiệt Canon RP108 Cho Máy In Canon SELPHY CP1300, SELPHY CP1200, SELPHY CP1000, SELPHY CP910 - Hàng Chính Hãng",620.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/26/24/af/47fa01723dda8d5d9c96ffefcd74f37b.jpg,https://tiki.vn/giay-va-muc-in-anh-nhiet-canon-rp108-cho-may-in-canon-selphy-cp1300-selphy-cp1200-selphy-cp1000-selphy-cp910-hang-chinh-hang-p3525255.html?src=ss-organic,6,5.0,No,No,No,No,No
588,"Ổ Cứng Di Động HDD Seagate Backup Plus Slim 2TB 2.5"" USB 3.0 (2019) - Hàng Chính Hãng",2.390.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/fc/5e/57/a6bd27665f66f972c66428fbc6ceafa3.jpg,https://tiki.vn/o-cung-di-dong-hdd-seagate-backup-plus-slim-2tb-2-5-usb-3-0-2019-hang-chinh-hang-p14033612.html?src=ss-organic,15,5.0,-17%,Yes,Yes,No,No
589,Bộ lưu điện UPS CyberPower BU600 600VA/360W - Hàng Chính Hãng,680.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/6e/18/d9/f248e2e15dda81688bbb5e5f9faf8745.png,https://tiki.vn/bo-luu-dien-ups-cyberpower-bu600-600va-360w-hang-chinh-hang-p7239205.html?src=ss-organic,4,4.0,-32%,Yes,Yes,No,No
590,Bo Mạch Chủ Mainboard ASRock B460M-Pro4 - Hàng Chính Hãng,2.130.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/77/d3/ad/af4e1c088d8bdd61c00c6ca0ddf4d653.jpg,https://tiki.vn/bo-mach-chu-mainboard-asrock-b460m-pro4-hang-chinh-hang-p54393507.html?src=ss-organic,1,5.0,-14%,Yes,Yes,No,No
591,RAM Laptop Hynix 8GB DDR4 2400MHz SODIMM - Hàng Nhập Khẩu,780.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/bb/36/45/c8d0acb5c45c0a76837fa3e4a1b97d26.jpg,https://tiki.vn/ram-laptop-hynix-8gb-ddr4-2400mhz-sodimm-hang-nhap-khau-p10001357.html?src=ss-organic,50,4.8,-29%,Yes,Yes,No,No
592,Bàn phím kiêm chuột không dây mini UKB 500 Mini Keyboard,92.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/bd/de/c6/62be65a09da450ed9d6ba992edf8d13f.jpg,https://tiki.vn/ban-phim-kiem-chuot-khong-day-mini-ukb-500-mini-keyboard-p12204837.html?src=ss-organic,33,4.2,-54%,Yes,No,No,No
593,Keo Tản Nhiệt Làm Mát CPU - Dạng  Xilanh Nhỏ,11.500 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3e/87/49/0642f7f7a94037a40628ff15d0b08a3b.jpg,https://tiki.vn/keo-tan-nhiet-lam-mat-cpu-dang-xilanh-nho-p25975534.html?src=ss-organic,17,4.6,-54%,Yes,No,No,No
594,[ Set 10 cuộn] Giấy nhiệt in bill K80 phi 80 - Hàng nhập khẩu,188.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/5b/84/1a/b8980495511e95cf08b83d194385cd17.png,https://tiki.vn/set-10-cuon-giay-nhiet-in-bill-k80-phi-80-hang-nhap-khau-p16079268.html?src=ss-organic,1,5.0,-53%,No,No,No,No
595,ZTE Pocket Wifi  Bộ phát wifi Từ Sim 3G 4G Nhật Bản Kiêm Pin Sạc Dự Phòng - Hàng Nhập Khẩu,599.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/zte-pocket-wifi-bo-phat-wifi-tu-sim-3g-4g-nhat-ban-kiem-pin-sac-du-phong-hang-nhap-khau-p53967374.html?src=ss-organic,4,1.3,-50%,Yes,Yes,No,Yes
596,TP-Link  TL-SF1016D - Switch Chia Tín Hiệu Để Bàn 16 Cổng 10/100Mbps - Hàng Chính Hãng,379.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-sf1016d_un_5.0_11.jpg,https://tiki.vn/tp-link-tl-sf1016d-switch-chia-tin-hieu-de-ban-16-cong-10-100mbps-hang-chinh-hang-p456516.html?src=ss-organic,21,4.8,-27%,Yes,Yes,No,No
597,Keo tản nhiệt CPU Cooler Master Mastergell Regular công nghệ NANO - Hãng chính hãng,119.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/17/48/73/5c57ed955eb19646f792a0d14a03496a.png,https://tiki.vn/keo-tan-nhiet-cpu-cooler-master-mastergell-regular-cong-nghe-nano-hang-chinh-hang-p50293293.html?src=ss-organic,49,4.6,-37%,Yes,Yes,No,No
598,"Máy in màu đa chức năng HP DeskJet 2720 AiO Printer (In, Scan, Copy)_7FR52A - Hàng Chính Hãng",2.790.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/may-in-mau-da-chuc-nang-hp-deskjet-2720-aio-printer-in-scan-copy-_7fr52a-hang-chinh-hang-p75514309.html?src=ss-organic,2,4.5,-15%,Yes,No,No,No
599,Ổ Cứng SSD Samsung 870 Evo 500GB 2.5-Inch SATA III - Hàng Nhập Khẩu (Box Anh),1.640.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e4/d0/e8/601aad4b37bb3fdb58f2cb7e5ee15d71.jpg,https://tiki.vn/o-cu-ng-ssd-samsung-870-evo-500gb-2-5-inch-sata-iii-ha-ng-nha-p-kha-u-box-anh-p80799408.html?src=ss-organic,1,5.0,-18%,Yes,No,No,No
600,Laptop Dell Inspiron 5490 FMKJV11 (Core i5-10210U/ 8GB/ 512GB SSD/ MX230 2G/ 14 FHD/ Win10) - Hàng Chính Hãng,19.729.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/25/ae/b6/f5b04b4b97cff4923636c8be355d6e58.jpg,https://tiki.vn/laptop-dell-inspiron-5490-fmkjv11-core-i5-10210u-8gb-512gb-ssd-mx230-2g-14-fhd-win10-hang-chinh-hang-p73806073.html?src=ss-organic,1,5.0,-8%,Yes,No,Yes,No
601,Máy tính Mini PC MiniPC Asus PN40 Chip Intel J4025/RAM DDR4/SSD/Wifi 802.11AC + Bluetooth/UHD/kích thước nhỏ gọn có vesa mount - Hàng Chính Hãng,4.100.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d9/5f/97/4618d73c7050806928656b0e9b2ea336.jpg,https://tiki.vn/may-tinh-mini-pc-minipc-asus-pn40-chip-intel-j4025-ram-ddr4-ssd-wifi-802-11ac-bluetooth-uhd-kich-thuoc-nho-gon-co-vesa-mount-hang-chinh-hang-p72969822.html?src=ss-organic,4,5.0,-13%,Yes,Yes,No,No
602,Chuột quang không dây Fuhlen A09 - Hàng Chính Hãng,150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/b7/1d/97/8ef83a2f71e41762350ca6c0938a0a33.jpg,https://tiki.vn/chuot-quang-khong-day-fuhlen-a09-hang-chinh-hang-p21316309.html?src=ss-organic,1,4.0,No,No,No,No,No
603,USB SanDisk CZ600 64GB - USB 3.0 - Hàng Chính Hãng,195.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/90/4a/d7/6faa5aa81be5d26bdce052fb19ff996d.jpg,https://tiki.vn/usb-sandisk-cz600-64gb-usb-3-0-hang-chinh-hang-p4953369.html?src=ss-organic,15,4.7,-58%,Yes,No,No,No
604,USB Thu Wifi 150Mbps Chuẩn 802.11n Cho Máy Tính Có Anten - Hàng Chính Hãng,64.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ca/43/62/4e19e15805a32b318b8de466d678142c.png,https://tiki.vn/usb-thu-wifi-150mbps-chuan-802-11n-cho-may-tinh-co-anten-hang-chinh-hang-p32118160.html?src=ss-organic,11,3.8,-36%,Yes,No,No,No
605,"Khóa Xác Thực Mạnh VinCSS FIDO2 Touch 1 (Kết Nối USB Type-A) - Hỗ Trợ Xác Thực An Toàn Không Mật Khẩu, Chuẩn UAF/U2F/FIDO2 - Hàng Chính Hãng ",653.500 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/91/97/ce/5479d1b025425874cf5935cd5d7a1150.png,https://tiki.vn/khoa-xac-thuc-manh-vincss-fido2-touch-1-ket-noi-usb-type-a-ho-tro-xac-thuc-an-toan-khong-mat-khau-chuan-uaf-u2f-fido2-hang-chinh-hang-p69196844.html?src=ss-organic,22,4.9,-15%,Yes,Yes,No,No
606,Màn hình máy tính Samsung LF22T450FQEXXV (22″/FHD/IPS/75Hz) - Hàng Chính Hãng,2.890.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a0/a5/25/ce48155f4be48f595b5f7c43b0d3d37f.jpg,https://tiki.vn/man-hinh-may-tinh-samsung-lf22t450fqexxv-22-fhd-ips-75hz-hang-chinh-hang-p67447949.html?src=ss-organic,Not available,Not available,-9%,Yes,Yes,No,No
607,Bộ Phát WiFi Di Động Từ Sim 3G/4G ZTE MF65 Tốc Độ Cao (Hàng Chính Hãng),549.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/bo-phat-wifi-di-dong-tu-sim-3g-4g-zte-mf65-toc-do-cao-hang-chinh-hang-p18003803.html?src=ss-organic,5,4.4,-0%,Yes,No,No,No
608,Bộ Phát Wifi TotoLink N200RE-V3 - Chuẩn N Tốc Độ 300Mbps - Hàng Chính Hãng,184.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ab/54/10/bf3e5bfa87e0fd401c427d088069ba90.jpg,https://tiki.vn/bo-phat-wifi-totolink-n200re-v3-chuan-n-toc-do-300mbps-hang-chinh-hang-p6165609.html?src=ss-organic,16,5.0,-1%,Yes,Yes,No,No
609,Bộ thiết bị kích sóng wifi 3 râu MERCURY - Hàng Nhập Khẩu,206.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/bo-thiet-bi-kich-song-wifi-3-rau-mercury-hang-nhap-khau-p22179387.html?src=ss-organic,5,4.8,-29%,Yes,No,No,No
610,Ổ cứng SSD KIOXIA NVMe M.2 2280 500GB LRC10Z500GG8 - Hàng Chính Hãng,1.550.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9a/de/d2/6dc88b7d11283288bff9832a9060214f.jpg,https://tiki.vn/o-cung-ssd-kioxia-nvme-m-2-2280-500gb-lrc10z500gg8-hang-chinh-hang-p67260812.html?src=ss-organic,15,5.0,-22%,Yes,Yes,No,No
611,Màn Hình ThinkVision S22e-19 21.5-inch - Hàng Chính Hãng,2.190.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/cc/80/55/1dab26938d3020d0cfc7ca561cfc515e.png,https://tiki.vn/man-hinh-thinkvision-s22e-19-21-5-inch-hang-chinh-hang-p38120507.html?src=ss-organic,5,4.8,-24%,Yes,Yes,No,No
612,Màn hình máy tính MSI PRO MP241 23.8 inch FHD IPS 60Hz - Hàng Chính Hãng,2.740.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/7e/6f/40/65ad705bf95f133369f0a4199c63e7a1.png,https://tiki.vn/man-hinh-may-tinh-msi-pro-mp241-23-8-inch-fhd-ips-60hz-hang-chinh-hang-p59198088.html?src=ss-organic,3,4.7,-24%,Yes,Yes,No,No
613,Màn Chiếu 3 Chân Apollo 100 inch - Hàng chính hãng,684.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/fe/04/fc/795c43984bd4e145e53f1df6b70a3461.jpg,https://tiki.vn/man-chieu-3-chan-apollo-100-inch-hang-chinh-hang-p26274900.html?src=ss-organic,14,4.6,-14%,Yes,Yes,No,No
614,"Hộp mực 48A cho máy in HP LaserJet Pro M15a, M28a, M28w",162.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a9/0c/4b/f40d6a7e8ac653afabe67e17a601143e.jpg,https://tiki.vn/hop-muc-48a-cho-may-in-hp-laserjet-pro-m15a-m28a-m28w-p16308170.html?src=ss-organic,7,5.0,-78%,No,No,No,No
615,Màn Hình Cong Gaming LG UltraGear 34GN850-B 34'' 21:9 WQHD (3440x1440) 1ms 160Hz Nano IPS G-Sync - Hàng Chính Hãng,23.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/52/91/0e/8568f725ae5ed0df09fb78d38c3b3983.png,https://tiki.vn/man-hinh-cong-gaming-lg-ultragear-34gn850-b-34-21-9-wqhd-3440x1440-1ms-160hz-nano-ips-g-sync-hang-chinh-hang-p56028759.html?src=ss-organic,Not available,Not available,-11%,Yes,No,Yes,No
616,Laptop MSI Modern 14 B11SB-074VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ MX450 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,21.219.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/04/11/c0/6734d8e95985848b5ebb54e07ee96d5a.jpg,https://tiki.vn/laptop-msi-modern-14-b11sb-074vn-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-mx450-2gb-gddr5-14-fhd-ips-win10-hang-chinh-hang-p73159008.html?src=ss-organic,1,5.0,-8%,Yes,No,Yes,No
617,Ổ cứng gắn trong SSD Samsung PM851 256GB mSATA - Hàng Nhập Khẩu,970.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/67/75/b1/a35b96aa566e149fe46895ab1db27160.jpg,https://tiki.vn/o-cung-gan-trong-ssd-samsung-pm851-256gb-msata-hang-nhap-khau-p42148928.html?src=ss-organic,19,4.7,-25%,Yes,Yes,No,No
618,Keo Tản Nhiệt ARCTIC MX4 - 4g  (2020) - Hàng Chính Hãng,149.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d8/cf/f5/0056295116b5da8c6d295e0efa6037e2.jpg,https://tiki.vn/keo-tan-nhiet-arctic-mx4-4g-2018-hang-chinh-hang-p14606621.html?src=ss-organic,65,4.7,-38%,No,No,No,No
619,Bộ phát wifi 4G A800 LTE tốc độ cao 150Mps - Hàng nhập khẩu,540.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/8a/7c/7f/ae5b12ae91ba1e473042596110a936c2.jpg,https://tiki.vn/bo-phat-wifi-4g-a800-lte-toc-do-cao-150mps-p21526737.html?src=ss-organic,3,3.3,-46%,Yes,Yes,No,No
620,Ổ cứng SSD 128GB Lexar NS100 2.5-Inch SATA III_Hàng chính hãng,570.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/c8/ea/03/f368ad660a921a7974fc081d1b438e63.jpg,https://tiki.vn/o-cung-ssd-128gb-lexar-ns100-2-5-inch-sata-iii_hang-chinh-hang-p27609946.html?src=ss-organic,259,4.6,-29%,Yes,No,No,No
621,Kaspersky Anti Virus Cho 3 Máy Tính - KAV3U - Hàng chính hãng,299.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/cf/6e/c0/e81497e7606feba66d6f95a1b373c5a2.jpg,https://tiki.vn/kaspersky-anti-virus-cho-3-may-tinh-kav3u-hang-chinh-hang-p561984.html?src=ss-organic,3,5.0,-0%,No,No,No,No
622,Màn Hình Cong Gaming Samsung LC32JG50FQEXXV 32 inch Full HD (1920x1080) 4ms 144Hz VA AMD Radeon FreeSync - Hàng Chính Hãng,6.090.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/man-hinh-cong-gaming-samsung-lc32jg50fqexxv-32-inch-full-hd-1920x1080-4ms-144hz-va-amd-radeon-freesync-hang-chinh-hang-p53209834.html?src=ss-organic,Not available,Not available,-26%,Yes,Yes,Yes,No
623,Chuột máy vi tính Bosston D608 LED - Đen-Hàng Chính Hãng,68.500 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/10/e2/46/977f4f504cbf134a36fd019b780de1da.jpg,https://tiki.vn/chuot-may-vi-tinh-bosston-d608-led-den-hang-chinh-hang-p11191145.html?src=ss-organic,13,4.5,-9%,Yes,No,No,No
624,Laptop Asus Vivobook X515EA-EJ062T (Core i3-1115G4/ 4GB Onboard DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng,11.289.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e5/0e/0d/849d0cdd3b7f92402cb622a7356ff2fd.jpg,https://tiki.vn/laptop-asus-vivobook-x515ea-ej062t-core-i3-1115g4-4gb-onboard-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x4-15-6-fhd-win10-hang-chinh-hang-p84932910.html?src=ss-organic,Not available,Not available,-6%,Yes,No,Yes,No
625,Ram máy tính Desktop ADATA DDR4 XPG GAMMIX D10 8GB 3000MHz RED - Hàng Chính Hãng,1.150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/81/b0/6d/652caaaf782f72017135d38d12b55e56.jpg,https://tiki.vn/ram-may-tinh-desktop-adata-ddr4-xpg-gammix-d10-8gb-3000mhz-red-hang-chinh-hang-p58954114.html?src=ss-organic,22,5.0,-11%,Yes,Yes,No,No
626,Màn Hình Cong Gaming Samsung LC27RG50FQE 27 inch 1500R Curved Screen Full HD (1920 x 1080) 4ms 240Hz G-sync VA - Hàng Chính Hãng ,6.150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/16/24/37/4af3ed21b001e6134b5140b1a92458ae.jpg,https://tiki.vn/man-hinh-cong-gaming-samsung-lc27rg50fqe-27-inch-1500r-curved-screen-full-hd-1920-x-1080-4ms-240hz-g-sync-va-hang-chinh-hang-p23912491.html?src=ss-organic,4,3.8,-53%,Yes,No,Yes,No
627,USB SanDisk CZ33 Cruzer Fit - USB 2.0 - Hàng Chính Hãng,107.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/4d/6d/1e/a3bcb8982abf9866ae8f3c8157ea326f.jpg,https://tiki.vn/usb-sandisk-cz33-cruzer-fit-usb-2-0-hang-chinh-hang-p4953341.html?src=ss-organic,28,4.5,-73%,Yes,Yes,No,No
628,"Bộ hai lọ mực HA140g - Nạp ( đổ )  cho máy in Canon 2900, 3000, 3300, 3500, 4122, 4150, 4350, 4320, 4680 / HP 1010, 1019, 1012, 1015, 1018, 1020, 1022, 1319, 3030 ,3050, 3055 /5200",70.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/8b/ea/dc/313af02bad2adb91192ff9a2f4f6961e.jpg,https://tiki.vn/bo-hai-lo-muc-ha140g-nap-do-cho-may-in-canon-2900-3000-3300-3500-4122-4150-4350-4320-4680-hp-1010-1019-1012-1015-1018-1020-1022-1319-3030-3050-3055-5200-p71893664.html?src=ss-organic,8,4.5,No,No,No,No,No
629,Card Âm Thanh Soundcard Creative Sound Blaster Play! 3 - Hàng Chính Hãng,611.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/18/d6/80/d3845830a0dcf31a430629cde6f0eb18.jpg,https://tiki.vn/card-am-thanh-soundcard-creative-sound-blaster-play-3-hang-chinh-hang-p10696649.html?src=ss-organic,31,4.6,-11%,Yes,No,No,No
630,Ram Desktop Kingston 32GB (2* 16GB) 3200MHZ DDR4 CL16 DIMM HX432C16FB4AK2/32 - Hàng Chính Hãng,4.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/0b/3f/09/4e5a6344d07f895f8630133f0f286f5a.png,https://tiki.vn/ram-desktop-kingston-32gb-2-16gb-3200mhz-ddr4-cl16-dimm-hx432c16fb3ak2-32-hang-chinh-hang-p31982937.html?src=ss-organic,15,5.0,-6%,Yes,Yes,Yes,No
631,USB 3.1 SanDisk CZ430 Ultra Fit - 128GB Hàng Nhập Khẩu,530.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/53/a0/43/eeafafe2e728c0655963f555903af9a1.jpg,https://tiki.vn/usb-3-1-sandisk-cz430-ultra-fit-128gb-hang-nhap-khau-p11528560.html?src=ss-organic,5,3.6,-4%,Yes,No,No,No
632,Giấy in nhiệt K80 x 45mm thùng 100 cuộn,499.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ad/98/b5/06b605f1f0d43cdfa69f95859c24939d.jpg,https://tiki.vn/giay-in-nhiet-k80-x-45mm-thung-100-cuon-p58667989.html?src=ss-organic,15,4.7,-43%,Yes,No,No,No
633,Hộp mực TN 2385 cho máy in Brother 2321D 2361DN 2366Dw 2520D 2701D 2701Dw,122.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/76/ae/06/b660c46b892330a921fd4c7d9008e0b1.jpg,https://tiki.vn/hop-muc-tn-2385-cho-may-in-brother-2321d-2361dn-2366dw-2520d-2701d-2701dw-p43973407.html?src=ss-organic,27,4.5,-50%,Yes,Yes,No,No
634,"Dây cáp mạng hai đầu đúc sẵn CAT8 SSTP VENTION tròn, dài 1m đến 20m IKAB - Hàng chính hãng",142.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/bd/e0/6f/caf621a8a537441872fb831ea834d9a0.jpg,https://tiki.vn/day-cap-mang-hai-dau-duc-san-cat8-sstp-vention-tron-dai-1m-den-20m-ikab-hang-chinh-hang-p74883580.html?src=ss-organic,Not available,Not available,-41%,No,No,No,No
635,Soundcard Livestream XOX K10 10th phiên bản Tiếng Anh - Hàng chính hãng,877.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/87/12/80/5160f2f85240a264dba9c35608afb5e2.jpg,https://tiki.vn/soundcard-livestream-xox-k10-10th-phien-ban-tieng-anh-hang-chinh-hang-p56641198.html?src=ss-organic,1,3.0,-32%,No,No,No,No
636,Phần mềm diệt Virus Kaspersky Anti Virus Cho 3 Máy Tính - KAV3U - Hàng chính hãng,289.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a0/db/4a/732dad810edec5ddf75db7be25875cbd.jpg,https://tiki.vn/phan-mem-diet-virus-kaspersky-anti-virus-cho-3-may-tinh-kav3u-hang-chinh-hang-p77918557.html?src=ss-organic,1,5.0,-17%,Yes,Yes,No,No
637,Laptop Avita Liber V14 NS14A8VNR571-CGB (Core i7-10510U/ 8GB DDR4 2400MHz/ 1TB SSD M.2 SATA/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,20.799.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e2/a4/e4/f7d9b81c6e72db654812848c7bbf1dab.jpg,https://tiki.vn/laptop-avita-liber-v14-ns14a8vnr571-cgb-core-i7-10510u-8gb-ddr4-2400mhz-1tb-ssd-m-2-sata-14-fhd-ips-win10-hang-chinh-hang-p73808532.html?src=ss-organic,Not available,Not available,-5%,Yes,Yes,Yes,No
638,Bộ Chuyển Đổi Ethernet Powerline Nano AV600 TP-Link TL-PA4010KIT - Hàng Chính Hãng,680.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-pa4010kit (1).u2470.d20160616.t205317.jpg,https://tiki.vn/bo-chuyen-doi-ethernet-powerline-nano-av600-tp-link-tl-pa4010kit-hang-chinh-hang-p512224.html?src=ss-organic,7,5.0,-31%,Yes,Yes,No,No
639,Màn hình LCD Viewsonic VG2455 USB Type-C 24 inch Full HD (1920 x 1080) 5ms 75Hz IPS Stereo Speaker 2W x 2 - Hàng Chính Hãng,4.290.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/man-hinh-lcd-viewsonic-vg2455-usb-type-c-24-inch-full-hd-1920-x-1080-5ms-75hz-ips-stereo-speaker-2w-x-2-hang-chinh-hang-p23083466.html?src=ss-organic,2,5.0,-27%,Yes,Yes,Yes,No
640,Ổ Cứng SSD Lexar NM500 PCIe M.2 2280 NVMe 128GB - Hàng Chính Hãng,629.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/90/2c/d0/986166c4aba85e316e59e8efb15af3ec.png,https://tiki.vn/o-cung-ssd-lexar-nm500-pcie-m-2-2280-nvme-128gb-hang-chinh-hang-p28927788.html?src=ss-organic,17,4.5,-30%,Yes,Yes,No,No
641,Bàn Phím Siêu nhỏ gọn Mini Keyboard K1000 (Tặng kèm cáp OTG),91.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/2d/0b/8b/bd8fe0699d025c97699fc78cbb68246a.jpg,https://tiki.vn/ban-phim-sieu-nho-gon-mini-keyboard-k1000-tang-kem-cap-otg-p11522917.html?src=ss-organic,18,4.6,-46%,Yes,No,No,No
